test_name total_test_iteration time_per_op time_per_op_un size_per_op size_per_op_un allocs_per_op allocs_per_op_un flag1 flag2 exec_time num
BenchmarkHashMapGet 500000 2645 ns/op 263 B/op 6 allocs/op ok command-line-arguments 2.324s 10000
BenchmarkHashMapGet 500000 2665 ns/op 268 B/op 6 allocs/op ok command-line-arguments 2.324s 10000
BenchmarkHashMapGet 500000 2683 ns/op 269 B/op 6 allocs/op ok command-line-arguments 2.377s 10000
BenchmarkHashMapGet 500000 2649 ns/op 268 B/op 6 allocs/op ok command-line-arguments 2.347s 10000
BenchmarkHashMapGet 500000 2629 ns/op 266 B/op 6 allocs/op ok command-line-arguments 2.377s 10000
BenchmarkHashMapGet 500000 2644 ns/op 268 B/op 6 allocs/op ok command-line-arguments 2.325s 10000
BenchmarkHashMapGet 500000 2640 ns/op 264 B/op 6 allocs/op ok command-line-arguments 2.336s 10000
BenchmarkHashMapGet 500000 2744 ns/op 272 B/op 6 allocs/op ok command-line-arguments 2.410s 10000
BenchmarkHashMapGet 500000 2692 ns/op 272 B/op 6 allocs/op ok command-line-arguments 2.327s 10000
BenchmarkHashMapGet 500000 2556 ns/op 267 B/op 6 allocs/op ok command-line-arguments 2.304s 10000
BenchmarkHashMapGet 500000 2699 ns/op 266 B/op 6 allocs/op ok command-line-arguments 2.395s 10000
BenchmarkHashMapGet 500000 3036 ns/op 330 B/op 8 allocs/op ok command-line-arguments 2.893s 100000
BenchmarkHashMapGet 500000 2854 ns/op 325 B/op 8 allocs/op ok command-line-arguments 3.116s 100000
BenchmarkHashMapGet 500000 2966 ns/op 320 B/op 8 allocs/op ok command-line-arguments 3.216s 100000
BenchmarkHashMapGet 500000 2938 ns/op 320 B/op 8 allocs/op ok command-line-arguments 3.194s 100000
BenchmarkHashMapGet 500000 2819 ns/op 324 B/op 8 allocs/op ok command-line-arguments 3.089s 100000
BenchmarkHashMapGet 500000 2781 ns/op 322 B/op 8 allocs/op ok command-line-arguments 3.057s 100000
BenchmarkHashMapGet 500000 2761 ns/op 320 B/op 8 allocs/op ok command-line-arguments 2.739s 100000
BenchmarkHashMapGet 500000 2788 ns/op 319 B/op 8 allocs/op ok command-line-arguments 3.086s 100000
BenchmarkHashMapGet 500000 2774 ns/op 323 B/op 8 allocs/op ok command-line-arguments 3.106s 100000
BenchmarkHashMapGet 500000 2793 ns/op 323 B/op 8 allocs/op ok command-line-arguments 3.054s 100000
BenchmarkHashMapGet 500000 2825 ns/op 318 B/op 8 allocs/op ok command-line-arguments 3.156s 100000
BenchmarkHashMapGet 500000 2909 ns/op 319 B/op 8 allocs/op ok command-line-arguments 3.140s 100000
BenchmarkHashMapGet 500000 2902 ns/op 322 B/op 8 allocs/op ok command-line-arguments 3.173s 100000
BenchmarkHashMapGet 500000 2807 ns/op 323 B/op 8 allocs/op ok command-line-arguments 3.134s 100000
BenchmarkHashMapGet 500000 2942 ns/op 324 B/op 8 allocs/op ok command-line-arguments 3.149s 100000
BenchmarkHashMapGet 500000 2824 ns/op 329 B/op 8 allocs/op ok command-line-arguments 3.119s 100000
BenchmarkHashMapGet 500000 2847 ns/op 322 B/op 8 allocs/op ok command-line-arguments 3.130s 100000
BenchmarkHashMapGet 500000 2743 ns/op 323 B/op 8 allocs/op ok command-line-arguments 3.037s 100000
BenchmarkHashMapGet 500000 2814 ns/op 327 B/op 8 allocs/op ok command-line-arguments 3.027s 100000
BenchmarkHashMapGet 500000 2782 ns/op 325 B/op 8 allocs/op ok command-line-arguments 3.056s 100000
BenchmarkHashMapGet 500000 2800 ns/op 322 B/op 8 allocs/op ok command-line-arguments 3.044s 100000
BenchmarkHashMapGet 500000 2945 ns/op 327 B/op 8 allocs/op ok command-line-arguments 3.117s 100000
BenchmarkHashMapGet 500000 2790 ns/op 319 B/op 8 allocs/op ok command-line-arguments 3.091s 100000
BenchmarkHashMapGet 500000 2763 ns/op 320 B/op 8 allocs/op ok command-line-arguments 3.063s 100000
BenchmarkHashMapGet 500000 2764 ns/op 322 B/op 8 allocs/op ok command-line-arguments 2.757s 100000
BenchmarkHashMapGet 500000 2871 ns/op 332 B/op 8 allocs/op ok command-line-arguments 2.804s 100000
BenchmarkHashMapGet 500000 2818 ns/op 325 B/op 8 allocs/op ok command-line-arguments 3.089s 100000
BenchmarkHashMapGet 500000 2811 ns/op 323 B/op 8 allocs/op ok command-line-arguments 3.068s 100000
BenchmarkHashMapGet 500000 2825 ns/op 320 B/op 8 allocs/op ok command-line-arguments 3.111s 100000
BenchmarkHashMapGet 500000 2872 ns/op 321 B/op 8 allocs/op ok command-line-arguments 3.083s 100000
BenchmarkHashMapGet 500000 2806 ns/op 318 B/op 8 allocs/op ok command-line-arguments 3.055s 100000
